127.0.0.1 - - [09/Jun/2022:12:30:32 +0800] "GET / HTTP/1.1" 404 1068
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.13461538461538458&y=-0.17321016166281744&vertex=595&depth=-0.836163&requesting_number=10_10&data_time=0&render_time=5&read_time=4&render_interval=16&precision=true&length=362 HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&component=198&vertex=4789&depth=-0.840334&requesting_number=10_10&data_time=0&render_time=6&read_time=5&render_interval=17&precision=true&length=332 HTTP/1.1" 200 419
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.13354700854700852&y=-0.17551963048498842&body=0&face=9&loop=1&edge=0&vertex=-1&point=4&depth=-1.00000&requesting_number=10_10&data_time=0&render_time=5&read_time=5&render_interval=17&precision=true&length=396 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&y=-0.18013856812933016&requesting_number=10_10&data_time=0&render_time=5&read_time=4&render_interval=16&precision=true&length=313 HTTP/1.1" 200 193
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&y=-0.18475750577367211&requesting_number=10_10&data_time=0&render_time=6&read_time=5&render_interval=17&precision=true&length=313 HTTP/1.1" 200 193
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.14102564102564097&y=-0.18706697459584287&requesting_number=10_10&data_time=0&render_time=5&read_time=5&render_interval=17&precision=true&length=335 HTTP/1.1" 200 193
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.14209401709401703&requesting_number=10_10&data_time=0&render_time=5&read_time=4&render_interval=16&precision=true&length=312 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=6&read_time=5&render_interval=17&precision=true&length=290 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=5&read_time=5&render_interval=17&precision=true&length=290 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=5&read_time=5&render_interval=16&precision=true&length=290 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.14102564102564097&requesting_number=10_10&data_time=0&render_time=6&read_time=5&render_interval=17&precision=true&length=312 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.1367521367521367&y=-0.18244803695150114&requesting_number=10_10&data_time=0&render_time=5&read_time=4&render_interval=17&precision=true&length=334 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.13461538461538458&y=-0.1778290993071594&requesting_number=10_10&data_time=0&render_time=6&read_time=4&render_interval=17&precision=true&length=334 HTTP/1.1" 200 192
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=6&read_time=5&render_interval=17&precision=true&length=290 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=5&read_time=4&render_interval=16&precision=true&length=290 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:00 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=6&read_time=5&render_interval=17&precision=true&length=290 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:00 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=1&render_time=5&read_time=5&render_interval=17&precision=true&length=290 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:00 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=5&read_time=4&render_interval=16&precision=true&length=290 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:00 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousedown&operate_component_id=245 HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:00 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_name=show_select_component_box_component&event_driver_id=all&component_id=198 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:00 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=6&read_time=6&render_interval=17&precision=false&length=291 HTTP/1.1" 200 557
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:00 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=1&render_time=5&read_time=4&render_interval=17&precision=false&length=291 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:00 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_name=movement_manager&event_driver_id=all&operation=virtual_mount&virtual_mount=terminate_follow HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:00 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mouseup&distance=3315.6397880676486&half_fovy_tanl=0.39009164237256755&data=-0.71950069876209,0.008862436984931554,-0.6944351673781738,0,-0.2900588748607769,0.9046963427354001,0.31207431255342344,0,0.6310186951234997,0.42596476926135546,-0.6483590222652538,0,-106.15089982957734,1000.5490679073695,825.8983315959133,1&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:00 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=5&read_time=4&render_interval=16&precision=true&length=290 HTTP/1.1" 200 401
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:00 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousedown&operate_component_id=245 HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:00 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_name=show_select_component_box_component&event_driver_id=all&component_id=198 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:00 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=6&read_time=5&render_interval=17&precision=false&length=291 HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:00 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=5&read_time=4&render_interval=16&precision=false&length=291 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:00 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_name=movement_manager&event_driver_id=all&operation=virtual_mount&virtual_mount=terminate_follow HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:00 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mouseup&distance=3315.6397880676486&half_fovy_tanl=0.39009164237256755&data=-0.7195006987621042,0.00886243698377712,-0.6944351673781738,0,-0.2900588748622285,0.9046963427349346,0.31207431255342344,0,0.6310186951228164,0.42596476926236787,-0.6483590222652538,0,-106.15089982957734,1000.5490679073695,825.8983315959133,1&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:00 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=dblclick_view&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:00 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.15277777777777768&y=-0.18475750577367211&requesting_number=10_10&data_time=0&render_time=5&read_time=4&render_interval=16&precision=true&length=335 HTTP/1.1" 200 236
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:00 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.3055555555555556&y=-0.2170900692840647&requesting_number=10_10&data_time=0&render_time=6&read_time=4&render_interval=17&precision=true&length=333 HTTP/1.1" 200 325
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:00 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.3782051282051282&y=-0.21247113163972275&component=-1&body=-1&face=-1&loop=-1&edge=-1&point=-1&value=-1.00000&requesting_number=10_10&data_time=0&render_time=5&read_time=4&render_interval=17&precision=true&length=403 HTTP/1.1" 200 344
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:00 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.37927350427350426&requesting_number=10_10&data_time=0&render_time=5&read_time=5&render_interval=17&precision=true&length=312 HTTP/1.1" 200 317
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:00 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=5&read_time=5&render_interval=17&precision=true&length=290 HTTP/1.1" 200 317
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:00 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=5&read_time=4&render_interval=16&precision=true&length=290 HTTP/1.1" 200 223
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:00 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&y=-0.210161662817552&requesting_number=10_10&data_time=0&render_time=6&read_time=5&render_interval=17&precision=true&length=311 HTTP/1.1" 200 224
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:01 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=5&read_time=4&render_interval=17&precision=true&length=290 HTTP/1.1" 200 313
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:01 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=5&read_time=4&render_interval=16&precision=true&length=290 HTTP/1.1" 200 223
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:01 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&y=-0.20785219399538102&requesting_number=10_10&data_time=0&render_time=6&read_time=5&render_interval=17&precision=true&length=313 HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:01 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=5&read_time=4&render_interval=17&precision=true&length=290 HTTP/1.1" 200 317
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:01 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&y=-0.20554272517321026&requesting_number=10_10&data_time=0&render_time=5&read_time=4&render_interval=16&precision=true&length=313 HTTP/1.1" 200 224
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:01 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=6&read_time=5&render_interval=17&precision=true&length=290 HTTP/1.1" 200 317
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:01 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&y=-0.20323325635103928&requesting_number=10_10&data_time=0&render_time=5&read_time=4&render_interval=16&precision=true&length=313 HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:01 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.3782051282051282&requesting_number=10_10&data_time=0&render_time=5&read_time=5&render_interval=16&precision=true&length=311 HTTP/1.1" 200 317
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:01 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=5&read_time=5&render_interval=17&precision=true&length=290 HTTP/1.1" 200 317
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:01 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=5&read_time=4&render_interval=16&precision=true&length=290 HTTP/1.1" 200 224
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:01 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=5&read_time=5&render_interval=17&precision=true&length=290 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:01 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.3835470085470085&y=-0.19861431870669755&requesting_number=10_10&data_time=0&render_time=5&read_time=4&render_interval=17&precision=true&length=334 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:01 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.4337606837606838&y=-0.1685912240184757&requesting_number=10_10&data_time=0&render_time=5&read_time=4&render_interval=17&precision=true&length=333 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:01 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.4636752136752136&y=-0.13394919168591235&requesting_number=10_10&data_time=0&render_time=5&read_time=5&render_interval=16&precision=true&length=334 HTTP/1.1" 200 189
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:01 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.4572649572649572&y=-0.12009237875288692&requesting_number=10_10&data_time=0&render_time=5&read_time=4&render_interval=17&precision=true&length=334 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:01 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousedown&operate_component_id=245 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:01 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.39009164237256755&data=-0.7310467337605909,0.0010309248879348898,-0.6823266155235592,7.50529043060051e-17,-0.2871723661140649,0.9066542207580892,0.3090471745897364,-2.6166318325379636e-17,0.6189529103238579,0.42187327620446435,-0.662510553596074,2.494904634664703e-16,-106.15089982898087,934.7990694536177,275.9999999999879,0.9999999999998911&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:02 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.39009164237256755&data=-0.8367334679102567,-0.07947638868515478,-0.5418123358881476,-3.0378285988839127e-16,-0.2843913351034221,0.9085911849306436,0.30591441153491195,1.1034496036796859e-16,0.4679729395990492,0.4100555600259578,-0.7828510493667826,2.4851146205525085e-17,-106.15089982905022,934.7990694538081,276.00000000013216,1.0000000000003182&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:02 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.40705128205128216&y=-0.11547344110854496&requesting_number=10_10&data_time=0&render_time=5&read_time=3&render_interval=18&precision=false&length=336 HTTP/1.1" 200 227
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:02 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.39009164237256755&data=-0.9571466603414268,-0.24649723107365823,-0.1520177149890064,1.3478236098897856e-17,-0.28246201629128176,0.9104421023601488,0.3021760870801335,3.018210147732122e-16,0.06391775926870989,0.33216606287135375,-0.941052722607102,1.8050179901482977e-16,-106.15089982905339,934.7990694537805,276.0000000002262,1.0000000000004892&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:02 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.25&y=-0.1131639722863742&requesting_number=10_10&data_time=0&render_time=4&read_time=4&render_interval=16&precision=false&length=320 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:02 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.39009164237256755&data=-0.749316965035194,-0.4046217908348602,0.524218744697547,1.805046516766669e-16,-0.2837061693771842,0.9114402074786107,0.29797241088572446,3.445665844755792e-16,-0.5983601719429188,0.07455169061508174,-0.797751308402761,2.8595275441029417e-16,-106.15089982904638,934.7990694539894,276.00000000029587,1.0000000000007465&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:02 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=-0.024572649572649596&y=-0.11778290993071594&requesting_number=10_10&data_time=0&render_time=5&read_time=4&render_interval=17&precision=false&length=338 HTTP/1.1" 200 220
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:02 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.39009164237256755&data=0.0496378276104654,-0.3049371551543242,0.9510780291210489,1.349262234788619e-16,-0.2642935310954127,0.9142964708215078,0.3069379299870836,7.802161128004233e-17,-0.9631640646798763,-0.2665995027193776,-0.03520922689438053,3.318905204735654e-16,-106.15089982903909,934.7990694538099,276.0000000002949,1.0000000000005176&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:02 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=-0.3621794871794872&y=-0.1362586605080831&requesting_number=10_10&data_time=0&render_time=5&read_time=4&render_interval=16&precision=false&length=335 HTTP/1.1" 200 212
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:02 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.39009164237256755&data=0.9638374419203886,0.1965128349030085,0.18000025353017968,-3.338633536021058e-16,-0.2430167590971975,0.9253267014257617,0.2910555796173367,9.464796395402951e-17,-0.10936288378963745,-0.3242733435647312,0.9396204331017868,6.138434278204645e-16,-106.15089982903721,934.7990694536546,276.00000000021447,1.000000000000436&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:02 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.39009164237256755&data=0.7704201553173288,0.3641372079990245,-0.5233133650420295,-1.0974348927588875e-17,-0.24316581515280353,0.9266207608245864,0.28678276090168825,4.55200853485498e-16,0.5893413023220238,-0.09369129820538272,0.8024330314849288,4.649327238389702e-16,-106.15089982908555,934.799069453966,276.0000000002296,1.0000000000007627&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:02 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=-0.6207264957264957&y=-0.14087759815242484&requesting_number=10_10&data_time=0&render_time=4&read_time=3&render_interval=17&precision=false&length=336 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:32:02 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100574918100399&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.39009164237256755&data=0.5837549621552816,0.3780668466576067,-0.7185371275150629,6.269592063099346e-17,-0.23039400830771065,0.9257292960684654,0.29990643763760344,1.4369371735497014e-16,0.7785555504237173,-0.00952522222700946,0.6275034064019458,6.433587803785115e-16,-106.1508998290722,934.7990694538638,276.0000000002238,1.0000000000004958&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
